category,title,description,image,price,part_number,url
Vertex Networking,QLE2740-SR-CK - QLogic Single Port Fibre Channel 32Gbs PCI Express 3.0 x8 Host Bus Adapter,QLE2740-SR-CK - QLogic Single Port Fibre Channel 32Gbs PCI Express 3.0 x8 Host Bus Adapter Product Condition: Refurbished General Information Model QLE2740-SR-CK Product Type Host Bus Adapter Technical Information Host Interface PCI Express x8 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/QLE2740-SR-CK.webp,£508.00,QLE2740-SR-CK,https://www.vertexnetworking.co.uk/product/qle2740-sr-ck-qlogic-network-adapter.html
Vertex Networking,SG-XPCI2FC-EM4-Z - Sun StorageTek Fibre Channel Host Bus Adapter - 2 x LC - PCI-X 2.0 - 4 Gbps,SG-XPCI2FC-EM4-Z - Sun StorageTek Fibre Channel Host Bus Adapter - 2 x LC - PCI-X 2.0 - 4 Gbps Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 4 Gb/s Host Interface PCI-X Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/SG-XPCI2FC-EM4-Z.webp,£359.00,SG-XPCI2FC-EM4-Z,https://www.vertexnetworking.co.uk/product/sg-xpci2fc-em4-z-sun-storagetek-fibre-channel-host-bus-adapter-2-x-lc-pci-x-2-0-4-gbps.html
Vertex Networking,59Y1993 - IBM Brocade Fibre Channel Host Bus Adapter for System x - 2 x - PCI Express x8 - 4.24 Gbps,59Y1993 - IBM Brocade Fibre Channel Host Bus Adapter for System x - 2 x - PCI Express x8 - 4.24 Gbps Product Condition: Refurbished,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/59Y1993.webp,£588.00,59Y1993,https://www.vertexnetworking.co.uk/product/59y1993-ibm-brocade-fibre-channel-host-bus-adapter-for-system-x-2-x-pci-express-x8-4-24-gbps.html
Vertex Networking,HP - AP770-63002 - 2 x Ports 8Gb/s PCI-Express Fiber Channel Host Bus Adapter,HP - AP770-63002 - 2 x Ports 8Gb/s PCI-Express Fiber Channel Host Bus Adapter Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/AP770-63002.webp,£166.00,AP770-63002,https://www.vertexnetworking.co.uk/product/ap770-63002-hp-82b-8gb-2-port-pci-express-fibre-channel-host-bus-adapter.html
Vertex Networking,X1089A - NetApp Dual Port Fibre Channel 4Gbs PCI Express Host Bus Adapter,X1089A - NetApp Dual Port Fibre Channel 4Gbs PCI Express Host Bus Adapter Product Condition: Refurbished General Information Model X1089A Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 4 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/X1089A.webp,Get a Quote for price,X1089A,https://www.vertexnetworking.co.uk/product/x1089a-netapp-network-adapter.html
Vertex Networking,LPE11004-M4 - Emulex LightPluse LPe11004 Fibre Channel Host Bus Adapter - 4 x LC - PCI Express 1.0 - 4Gbps,LPE11004-M4 - Emulex LightPluse LPe11004 Fibre Channel Host Bus Adapter - 4 x LC - PCI Express 1.0 - 4Gbps Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 4 Gb/s Host Interface PCI Express 1.1 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 4 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/LPE11004-M4.webp,"£1,912.00",LPE11004-M4,https://www.vertexnetworking.co.uk/product/lpe11004-m4-emulex-lightpluse-lpe11004-fibre-channel-host-bus-adapter-4-x-lc-pci-express-1-0-4gbps.html
Vertex Networking,FC2610402-10 - QLogic 4-Port Fibre Channel Card 2GB Host Bus Adapter,FC2610402-10 - QLogic 4-Port Fibre Channel Card 2GB Host Bus Adapter Product Condition: Refurbished General Information Model FC2610402-10 Product Type Host Bus Adapter Technical Information Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 4 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/FC2610402-10.webp,£170.00,FC2610402-10,https://www.vertexnetworking.co.uk/product/fc2610402-10-qlogic-4-port-fibre-channel-card-2gb-host-bus-adapter.html
Vertex Networking,Dell - PX2810403-30 - QLogic QLE2562 2 x Ports Fibre Channel 8Gb/s PCI Express Full-Height Host Bus Adapter,Dell - PX2810403-30 - QLogic QLE2562 2 x Ports Fibre Channel 8Gb/s PCI Express Full-Height Host Bus Adapter Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Physical Characteristics Card Height Full-height Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/PX2810403-30.webp,£188.00,PX2810403-30,https://www.vertexnetworking.co.uk/product/px2810403-30-dell-qlogic-qle2562-pci-express-x8-dual-port-sfp-fibre-channel-host-bus-adapter.html
Vertex Networking,13N1873 - IBM TotalStorage SMB Fibre Channel 2Gbs PCI-X Host Bus Adapter,13N1873 - IBM TotalStorage SMB Fibre Channel 2Gbs PCI-X Host Bus Adapter Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 2 Gb/s Host Interface PCI-X Technology Standard Fibre Channel Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/13N1873.webp,£120.00,13N1873,https://www.vertexnetworking.co.uk/product/13n1873-ibm-network-adapter.html
Vertex Networking,42D0405 - IBM EMULEX 4GB Single -Port PCI-X Fibre Channel Host Bus Adapter,42D0405 - IBM EMULEX 4GB Single -Port PCI-X Fibre Channel Host Bus Adapter Product Condition: Refurbished General Information Model 42D0405 Product Type Host Bus Adapter Technical Information Host Interface PCI-X Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/42D0405.webp,£207.00,42D0405,https://www.vertexnetworking.co.uk/product/42d0405-ibm-emulex-4gb-single-port-pci-x-fibre-channel-host-bus-adapter.html
Vertex Networking,FC1120006-01A - Emulex Network LightPulse 4GB Dual Port Fibre Channel PCI-X Host Bus Adapter,FC1120006-01A - Emulex Network LightPulse 4GB Dual Port Fibre Channel PCI-X Host Bus Adapter Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 4 Gb/s Host Interface PCI-X Technology Standard Fibre Channel Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/FC1120006-01A.webp,£141.00,FC1120006-01A,https://www.vertexnetworking.co.uk/product/fc1120006-01a-emulex-network-adapter.html
Vertex Networking,LSI00171 - LSI Logic LSI7104EP-LC Fiber Channel Host Bus Adapter - 1 x LC - PCI Express x8 - 4Gbps,LSI00171 - LSI Logic LSI7104EP-LC Fiber Channel Host Bus Adapter - 1 x LC - PCI Express x8 - 4Gbps Product Condition: Refurbished General Information Model LSI00171 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 4 Gb/s Host Interface PCI Express x8 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/LSI00171.webp,£385.00,LSI00171,https://www.vertexnetworking.co.uk/product/lsi00171-lsi-logic-lsi7104ep-lc-fiber-channel-host-bus-adapter-1-x-lc-pci-express-x8-4gbps.html
Vertex Networking,PX2410402-01C - QLogic SANblade QLE2362 2GB Dual Port PCI Express X4 Fibre Channel Host Bus Adapter,PX2410402-01C - QLogic SANblade QLE2362 2GB Dual Port PCI Express X4 Fibre Channel Host Bus Adapter Product Condition: Refurbished General Information Model PX2410402-01C Product Type Host Bus Adapter Technical Information Host Interface PCI Express x4 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/PX2410402-01C.webp,"£1,018.00",PX2410402-01C,https://www.vertexnetworking.co.uk/product/px2410402-01c-qlogic-network-adapter.html
Vertex Networking,371-4295-01 - Sun LightPulse 8GB 1P Fibre PCI Express HBA,371-4295-01 - Sun LightPulse 8GB 1P Fibre PCI Express HBA Product Condition: Refurbished General Information Model 371-4295-01 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/371-4295-01.webp,£117.00,371-4295-01,https://www.vertexnetworking.co.uk/product/371-4295-01-sun-lightpulse-8gb-1p-fibre-pci-express-hba.html
Vertex Networking,FL0210403 - QLogic 2GB 64Bit PCIX Fibre Channel Host Bus Adapter,FL0210403 - QLogic 2GB 64Bit PCIX Fibre Channel Host Bus Adapter Product Condition: Refurbished General Information Model FL0210403 Product Type Host Bus Adapter Technical Information Host Interface PCI Express Technology Standard Fibre Channel Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/FL0210403.webp,£83.00,FL0210403,https://www.vertexnetworking.co.uk/product/fl0210403-qlogic-2gb-64bit-pcix-fibre-channel-host-bus-adapter.html
Vertex Networking,81Y1671 - IBM 16GB Fiber Channel Single Port Host Bus Adapter by Brocade for System x,81Y1671 - IBM 16GB Fiber Channel Single Port Host Bus Adapter by Brocade for System x Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/81Y1671.webp,£400.00,81Y1671,https://www.vertexnetworking.co.uk/product/81y1671-ibm-16gb-fiber-channel-single-port-host-bus-adapter-by-brocade-for-system-x.html
Vertex Networking,45W0421 - IBM 2 Port 4GB LC Fibre Channel PCI Express Host Bus Adapter,45W0421 - IBM 2 Port 4GB LC Fibre Channel PCI Express Host Bus Adapter Product Condition: Refurbished General Information Model 45W0421 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 4 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/45W0421.webp,£93.00,45W0421,https://www.vertexnetworking.co.uk/product/45w0421-ibm-network-adapter.html
Vertex Networking,81Y1670 - IBM 16GB Fiber Channel Single Port Host Bus Adapter by Brocade for System x,81Y1670 - IBM 16GB Fiber Channel Single Port Host Bus Adapter by Brocade for System x Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/81Y1670.webp,£400.00,81Y1670,https://www.vertexnetworking.co.uk/product/81y1670-ibm-16gb-fiber-channel-single-port-host-bus-adapter-by-brocade-for-system-x.html
Vertex Networking,QLA2200F - QLogic Optical 33MHz Fibre Channel PCI Host Bus Adapter,QLA2200F - QLogic Optical 33MHz Fibre Channel PCI Host Bus Adapter Product Condition: Refurbished General Information Model QLA2200F Product Type Host Bus Adapter Technical Information Host Interface PCI Express Technology Standard Fibre Channel Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/QLA2200F.webp,£99.00,QLA2200F,https://www.vertexnetworking.co.uk/product/qla2200f-qlogic-network-adapter.html
Vertex Networking,LP8000-EMC - Emulex LightPulse LP8000 Fibre Channel Host Bus Adapter - PCI,LP8000-EMC - Emulex LightPulse LP8000 Fibre Channel Host Bus Adapter - PCI Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 1 Gb/s Host Interface PCI Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/LP8000-EMC.webp,£85.00,LP8000-EMC,https://www.vertexnetworking.co.uk/product/lp8000-emc-emulex-lightpulse-lp8000-fibre-channel-host-bus-adapter-pci.html
Vertex Networking,BR-825-0010 - QLogic 8GBs 825 Dual Port PCI-Express 2.0 X8 Fibre Channel Host Bus Adapter,BR-825-0010 - QLogic 8GBs 825 Dual Port PCI-Express 2.0 X8 Fibre Channel Host Bus Adapter Product Condition: New General Information Model BR-825-0010 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express x8 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/BR-825-0010.webp,£401.00,BR-825-0010,https://www.vertexnetworking.co.uk/product/br-825-0010-qlogic-8gb-s-825-dual-port-pci-express-2-0-x8-fibre-channel-host-bus-adapter.html
Vertex Networking,SG-XPCIE1FC-QF8 - Sun 8GB PCI Express Single HBA FC Host Adapter,SG-XPCIE1FC-QF8 - Sun 8GB PCI Express Single HBA FC Host Adapter Product Condition: Refurbished General Information Model SG-XPCIE1FC-QF8 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/SG-XPCIE1FC-QF8.webp,£117.00,SG-XPCIE1FC-QF8,https://www.vertexnetworking.co.uk/product/sg-xpcie1fc-qf8-sun-8gb-pci-express-single-hba-fc-host-adapter.html
Vertex Networking,BR-815-0010 - QLogic 815 8GB Single Channel PCI-Express Fibre Channel Host Bus Adapter with Standard Bracket,BR-815-0010 - QLogic 815 8GB Single Channel PCI-Express Fibre Channel Host Bus Adapter with Standard Bracket Product Condition: New General Information Model BR-815-0010 Product Type Host Bus Adapter Technical Information Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/BR-815-0010.webp,£116.00,BR-815-0010,https://www.vertexnetworking.co.uk/product/br-815-0010-qlogic-815-8gb-single-channel-pci-express-fibre-channel-host-bus-adapter-with-standard-bracket.html
Vertex Networking,IBM - PX2810403-28 - SANblade 2-Ports Fibre Channel 8Gb/s PCI Express Host Bus Adapter,IBM - PX2810403-28 - SANblade 2-Ports Fibre Channel 8Gb/s PCI Express Host Bus Adapter Product Condition: Refurbished General Information Model PX2810403-28 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/PX2810403-28.webp,£91.00,PX2810403-28,https://www.vertexnetworking.co.uk/product/px2810403-28-ibm-sanblade-8gb-fc-2p-pci-express-hba.html
Vertex Networking,Dell - DR345 - QLE220 1 x Port Fibre Channel 4Gb/s PCI Express x4 Low-profile Host Bus Adapter with Standard Bracket Card,Dell - DR345 - QLE220 1 x Port Fibre Channel 4Gb/s PCI Express x4 Low-profile Host Bus Adapter with Standard Bracket Card Product Condition: Refurbished General Information Model DR345 Product Type Host Bus Adapter Technical Information Technology Standard Fibre Channel Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/DR345.webp,£114.43,DR345,https://www.vertexnetworking.co.uk/product/dr345-dell-qlogic-4gb-fibre-channel-host-bus-adapter.html
Vertex Networking,697890-00 - HP 82E 8Gb Dual Port PCI-e Fibre Channel Host Bus Adapter,697890-00 - HP 82E 8Gb Dual Port PCI-e Fibre Channel Host Bus Adapter Product Condition: Refurbished,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/697890-00.webp,£99.00,697890-00,https://www.vertexnetworking.co.uk/product/697890-00-hp-82e-8gb-dual-port-pci-e-fibre-channel-host-bus-adapter.html
Vertex Networking,Dell - 342-4966 - 2 x Ports Fiber Channel 16Gb/s PCI Express 2.0 x8 Host Bus Adapter,Dell - 342-4966 - 2 x Ports Fiber Channel 16Gb/s PCI Express 2.0 x8 Host Bus Adapter Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Host Interface PCI Express 2.0 x8 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/342-4966.webp,£545.00,342-4966,https://www.vertexnetworking.co.uk/product/342-4966-dell-16gb-dual-channel-pci-express-fibre-channel-host-bus-adapter.html
Vertex Networking,LPE16000-M6 - Emulex LightPulse LPe16000 Fibre Channel Host Bus Adapter - 1 x LC - PCI Express 2.0 x8 - 16 Gbps,LPE16000-M6 - Emulex LightPulse LPe16000 Fibre Channel Host Bus Adapter - 1 x LC - PCI Express 2.0 x8 - 16 Gbps Product Condition: Refurbished General Information Model LPe16000 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Host Interface PCI Express 2.0 Technology Standard Fibre Channel Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/LPE16000-M6.webp,£233.00,LPE16000-M6,https://www.vertexnetworking.co.uk/product/lpe16000-m6-emulex-lightpulse-lpe16000-fibre-channel-host-bus-adapter-1-x-lc-pci-express-2-0-x8-16-gbps.html
Vertex Networking,AD567B - HP StorageWorks EML Fibre Channel Host Bus Adapter 2GBs,AD567B - HP StorageWorks EML Fibre Channel Host Bus Adapter 2GBs Product Condition: Refurbished General Information Model e2400 Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 2 Gb/s Technology Standard Fibre Channel Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/AD567B.webp,£256.00,AD567B,https://www.vertexnetworking.co.uk/product/ad567b-hp-storageworks-eml-fibre-channel-host-bus-adapter-2gb-s.html
Vertex Networking,81Y1669 - IBM 16GB Fiber Channel Single Port Host Bus Adapter by Brocade for System x,81Y1669 - IBM 16GB Fiber Channel Single Port Host Bus Adapter by Brocade for System x Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/81Y1669.webp,£592.00,81Y1669,https://www.vertexnetworking.co.uk/product/81y1669-ibm-16gb-fiber-channel-single-port-host-bus-adapter-by-brocade-for-system-x.html
Vertex Networking,QLA200-E-SP - QLogic SANblade QLA200-E-SP Fibre Channel Host Bus Adapter - 1 x LC - PCI-X - 2Gbps,QLA200-E-SP - QLogic SANblade QLA200-E-SP Fibre Channel Host Bus Adapter - 1 x LC - PCI-X - 2Gbps Product Condition: Refurbished General Information Model QLA200-E-SP Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 2 Gb/s Host Interface PCI-X Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/QLA200-E-SP.webp,£77.00,QLA200-E-SP,https://www.vertexnetworking.co.uk/product/qla200-e-sp-qlogic-sanblade-qla200-e-sp-fibre-channel-host-bus-adapter-1-x-lc-pci-x-2gbps.html
Vertex Networking,1865400 - Adaptec 9110G Fibre Channel Host Bus Adapter - 1 x HSSDC - PCI - 2Gbps,1865400 - Adaptec 9110G Fibre Channel Host Bus Adapter - 1 x HSSDC - PCI - 2Gbps Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 2 Gb/s Host Interface PCI Technology Standard Fibre Channel Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/1865400.webp,£256.00,1865400,https://www.vertexnetworking.co.uk/product/1865400-adaptec-9110g-fibre-channel-host-bus-adapter-1-x-hssdc-pci-2gbps.html
Vertex Networking,LP101-E - Emulex LightPulse LP101-E Host Bus Adapter - 1 x LC - PCI-X - 2.12Gbps,LP101-E - Emulex LightPulse LP101-E Host Bus Adapter - 1 x LC - PCI-X - 2.12Gbps Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 2 Gb/s Host Interface PCI Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/LP101-E.webp,£278.00,LP101-E,https://www.vertexnetworking.co.uk/product/lp101-e-emulex-lightpulse-lp101-e-host-bus-adapter-1-x-lc-pci-x-2-12gbps.html
Vertex Networking,7023036 - Sun Oracle Emulex Dual 16Gbs Fibre Channel 10Gbs FCoE Host Adapter,7023036 - Sun Oracle Emulex Dual 16Gbs Fibre Channel 10Gbs FCoE Host Adapter Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Miscellaneous Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/7023036.webp,£162.00,7023036,https://www.vertexnetworking.co.uk/product/7023036-sun-oracle-emulex-dual-16gb-s-fibre-channel-10gb-s-fcoe-host-adapter.html
Vertex Networking,LSI44929O - LSI Logic MiniHBA LSI44929O Fibre Channel Host Bus Adapter - 2 x LC - PCI - 2Gbps,LSI44929O - LSI Logic MiniHBA LSI44929O Fibre Channel Host Bus Adapter - 2 x LC - PCI - 2Gbps Product Condition: Refurbished General Information Model LSI44929O Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 2 Gb/s Host Interface PCI Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 2 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/LSI44929O.webp,£101.00,LSI44929O,https://www.vertexnetworking.co.uk/product/lsi44929o-lsi-logic-minihba-lsi44929o-fibre-channel-host-bus-adapter-2-x-lc-pci-2gbps.html
Vertex Networking,48919-001 - HP 82Q 8Gb Dual Port PCI-e Fibre Channel Host Bus Adapter,48919-001 - HP 82Q 8Gb Dual Port PCI-e Fibre Channel Host Bus Adapter Product Condition: Refurbished,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/48919-001.webp,£270.00,48919-001,https://www.vertexnetworking.co.uk/product/48919-001-hp-82q-8gb-dual-port-pci-e-fibre-channel-host-bus-adapter.html
Vertex Networking,SG-XPCIE1FC-QF8-Z - Sun SANBlade 8GB 1P Fibre PC,SG-XPCIE1FC-QF8-Z - Sun SANBlade 8GB 1P Fibre PC Product Condition: Refurbished General Information Model SG-XPCIE1FC-QF8-Z Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 8 Gb/s Host Interface PCI Express Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Compliance Standards WEEE Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/SG-XPCIE1FC-QF8-Z.webp,£112.00,SG-XPCIE1FC-QF8-Z,https://www.vertexnetworking.co.uk/product/sg-xpcie1fc-qf8-z-sun-sanblade-8gb-1p-fibre-pc.html
Vertex Networking,Dell - 406-BBIN - 1 x Port Fibre Channel 16Gb/s PCI Express 2.0 Host Bus Adapter with Standard Bracket,Dell - 406-BBIN - 1 x Port Fibre Channel 16Gb/s PCI Express 2.0 Host Bus Adapter with Standard Bracket Product Condition: Refurbished General Information Product Type Host Bus Adapter Technical Information Maximum Data Transfer Rate 16 Gb/s Host Interface PCI Express 2.0 Technology Standard Fibre Channel Interfaces/Ports Quantity of Fixed Ports/Expansion Slots 1 Miscellaneous Package Content Standard Bracket Assembly Required Yes Eco Friendly Yes,https://pub-4ae70fe1d6cf4e5ea327e14b66c0ad8e.r2.dev/products/406-BBIN.webp,£411.00,406-BBIN,https://www.vertexnetworking.co.uk/product/406-bbin-dell-16gb-single-port-pci-express-2-0-fibre-channel-host-bus-adapter-with-standard-bracket.html
